latitude,longitude,location_type,elevation,slope,aspect,aspect_sin,aspect_cos,terrain_ruggedness,distance_to_historical_landslide_km,historical_landslide_density,label
27.2535,88.541417,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.245028,88.524389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.23924,88.48416,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.253333,88.531944,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.250556,88.53325,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.217013893952064,88.50454800811562,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.4682168157093287,0.477464829275686,0
27.25821165227024,88.50640071440094,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.2056164428828846,0.0,0
27.158361,88.521833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.162194,88.510611,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.51,1
27.235778,88.506306,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.264361,88.558389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.24600998569913,88.53879088054413,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.7453532709861039,1.2732395447351628,0
27.217825602945616,88.53286588719477,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.903861871556903,0.0,0
27.22895029344658,88.51164259778135,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.8386782566685378,0.7957747154594768,0
27.204372998314465,88.51155133020147,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.038024140040527,0.0,0
27.23189145470019,88.45925452429984,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6632755155996222,0.07957747154594767,0
27.265944,88.534556,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.259417,88.550389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.24496722017133,88.55290527568435,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.014397751176573,0.6366197723675814,0
27.190067,88.596483,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.165528,88.496556,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.43,1
27.18762703962818,88.48639140660298,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.161966553501787,0.15915494309189535,0
27.253289876724402,88.50829791785718,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8159136229386332,0.716197243913529,0
27.178889,88.533097,HISTORICAL_FAILURE,306.95,13.38,279.29,-0.9868839065636126,0.16143157982793477,23.139499999999998,1.24,18.5,1
27.162781,88.484864,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.211072336314626,88.49869963990145,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.0417035911505885,0.3183098861837907,0
27.260667,88.533833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.167604084388177,88.57514429390812,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.6168708810006542,0.0,0
27.201387940271054,88.55488851610474,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.5817234410681749,0.238732414637843,0
27.157056,88.512778,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.1460385536536,88.48220502863515,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.4652012580210798,0.3183098861837907,0
27.20821833611219,88.47252826160921,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6663180995207894,0.07957747154594767,0
27.259694,88.550417,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.173641397608,88.50180561547165,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.0409623959708278,1.2732395447351628,0
27.2525,88.4606,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.22288247127618,88.47306714069137,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8585358142739825,0.07957747154594767,0
27.238515,88.488124,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.148262585537182,88.56407136175852,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,4.221379555647005,0.0,0
27.177483,88.521658,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.180417,88.51025,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.56,1
27.159194,88.444361,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.188528,88.501194,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.177859788225746,88.4825315767614,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.0515854976824344,0.3978873577297384,0
27.205,88.591722,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.64,1
27.16974376151391,88.56769965693451,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.1207485280818434,0.0,0
27.206833,88.489306,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.19721982418615,88.46271844088463,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.9266729015246926,0.07957747154594767,0
27.228556,88.493889,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.21898083074719,88.49627644822466,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6958035154898186,0.5570423008216338,0
27.14071787522607,88.46227758489827,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.026103742952139,0.0,0
27.203167,88.588667,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.64,1
27.196152852423474,88.47033681554724,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.9991160453532575,0.07957747154594767,0
27.248217543304055,88.45329559664401,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.7327225818858555,0.3978873577297384,0
27.169028,88.486333,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.64,1
27.16583303859944,88.4523688373347,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6877983829771211,0.6366197723675814,0
27.25102,88.460004,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.142675984258457,88.50706628469173,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.4491878653956278,0.477464829275686,0
27.154722,88.443056,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.32,1
27.188222,88.562389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.2115,88.58775,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.172407989789352,88.5664180197045,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8021884381771027,0.238732414637843,0
27.177667688878792,88.49151077288676,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.0887010633745817,0.6366197723675814,0
27.253385,88.54895,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.152697374820832,88.5414755217194,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.9322009579321082,0.15915494309189535,0
27.189261,88.595686,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.150007388277743,88.4618672679822,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.0498335314821654,0.3183098861837907,0
27.240028,88.486472,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.163861,88.52,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.265532164299692,88.45598034346283,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.9555247241996606,0.3183098861837907,0
27.18869021545016,88.45671862375193,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6565261053900233,0.07957747154594767,0
27.182111,88.508,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.56,1
27.158972,88.514611,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.222342488346357,88.53213883758207,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.4894009366859824,0.0,0
27.15554725197198,88.57876566846008,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.9780831075046694,0.0,0
27.157694,88.522194,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.169583,88.462361,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.21954087631391,88.5213994664118,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.15518298367059,0.0,0
27.156806,88.5225,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.180528,88.518611,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.207608842753114,88.45588952127036,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.914232853601507,0.238732414637843,0
27.266046001609393,88.51540771361542,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8926502027219982,0.238732414637843,0
27.218144951526618,88.55337420531993,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.3164418331214573,0.0,0
27.16403107921832,88.53136178904285,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.1241871505317558,1.0345071300973196,0
27.158583,88.466306,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.240194,88.486278,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.26608828078106,88.4601993295745,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.8470639735630492,0.3183098861837907,0
27.240767267036944,88.56134367935448,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8626864561445102,0.15915494309189535,0
27.14962580472543,88.45302535164566,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.1375660479986118,0.477464829275686,0
27.153528,88.494389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.20795526781966,88.56159365773959,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.0167265136684303,0.0,0
27.186377932470165,88.52093018261107,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.689747268273228,0.716197243913529,0
27.255278,88.543611,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.24207287498109,88.54592659917044,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.2928725153031266,0.8753521870054244,0
27.240861,88.486278,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.206611,88.442814,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.226127896966016,88.53006051274679,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.057526431275022,0.0,0
27.174389,88.452028,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.197417,88.4905,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.25260289895074,88.49198434148236,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.4222930457398968,0.5570423008216338,0
27.210550490810572,88.5001933429141,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.1532848325344405,0.3183098861837907,0
27.199289097948213,88.57413248648622,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.4070453516190102,0.5570423008216338,0
27.204193427527372,88.57099845232847,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.7051301357968855,0.477464829275686,0
27.165586,88.488511,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.165,88.444444,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.56,1
27.14587954755837,88.57222993138524,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,4.80625478626724,0.0,0
27.256327555555593,88.4711814755206,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.9733475700891298,0.5570423008216338,0
27.231667,88.5025,HISTORICAL_FAILURE,436.68,21.52,343.86,-0.2779853360529779,0.9605853178867106,36.6468,0.78,24.2,1
27.190833,88.596889,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.221028756487584,88.54057583149734,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.1116894891873117,0.0,0
27.212222,88.587889,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.250667,88.531444,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.17652148625936,88.57239042514095,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6344358299591668,0.238732414637843,0
27.205,88.442122,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.14447050774498,88.47251624308831,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6852467503682353,0.07957747154594767,0
27.154889,88.493194,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.160282423257517,88.54439187338394,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.2001056338174667,0.0,0
27.23575,88.506472,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.03,1
27.24509165525514,88.45529474430147,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.8070145927305922,0.3978873577297384,0
27.195580332386612,88.50576922355876,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.9053806241903206,0.3183098861837907,0
27.244285607498025,88.56769558345428,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.9675935456930451,0.07957747154594767,0
27.206114189851412,88.557439470594,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.9220697979607382,0.07957747154594767,0
27.223833,88.491833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.273528,88.577833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.16,1
27.18815,88.562083,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.158111,88.491722,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.95,1
27.232049435113485,88.48520819266407,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6165753424348891,1.0345071300973196,0
27.169939,88.514819,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.51,1
27.258583,88.461667,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.212966035684033,88.55093368489646,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.883414187044533,0.0,0
27.143304486476733,88.5476132388129,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.9031036432206814,0.0,0
27.250614,88.462803,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.48,1
27.158111,88.512472,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.160444,88.512472,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.23772,88.51384,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.182273831863476,88.55445252095004,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.9982833742049331,0.238732414637843,0
27.263355119842934,88.4650894432659,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6292963087583128,0.3978873577297384,0
27.162111,88.491444,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.95,1
27.257972,88.548861,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.238902056320196,88.49836235115306,STABLE_CONTROL_POINT,436.68,8.608,343.86,-0.2779853360529779,0.9605853178867106,17.2788,0.6870425953143412,1.432394487827058,0
27.179599789992537,88.56120987592143,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.9546544431768063,0.238732414637843,0
27.186600544710757,88.55588090273656,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6371836207435593,0.238732414637843,0
27.144085794139276,88.46340610294867,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.637351002539675,0.07957747154594767,0
27.240556,88.48025,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.23575,88.507972,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.11,1
27.147550869581867,88.51711904527916,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.140859665519063,1.0345071300973196,0
27.22575,88.49325,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.19,1
27.210114491449033,88.5478086888269,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.7781899805691714,0.0,0
27.155062977738268,88.48664112072055,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6062709221214438,0.716197243913529,0
27.237694,88.598806,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.16,1
27.214806,88.588083,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.4,1
27.252528,88.527778,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.95,1
27.163861,88.462306,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.56,1
27.236583,88.509611,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.95,1
