date_utc,start_time_utc,end_time_utc,observation_end_utc,location,latitude,longitude,rainfall_mm,source_file
2026-09-06,10:00:00,10:29:59,2026-09-06T10:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S100000-E103000.V07C.30min.tif
2026-09-06,10:00:00,10:29:59,2026-09-06T10:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S100000-E103000.V07C.30min.tif
2026-09-06,10:30:00,10:59:59,2026-09-06T11:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S103000-E110000.V07C.30min.tif
2026-09-06,10:30:00,10:59:59,2026-09-06T11:00:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S103000-E110000.V07C.30min.tif
2026-09-06,11:00:00,11:29:59,2026-09-06T11:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S110000-E113000.V07C.30min.tif
2026-09-06,11:00:00,11:29:59,2026-09-06T11:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S110000-E113000.V07C.30min.tif
2026-09-06,11:30:00,11:59:59,2026-09-06T12:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S113000-E120000.V07C.30min.tif
2026-09-06,11:30:00,11:59:59,2026-09-06T12:00:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S113000-E120000.V07C.30min.tif
2026-09-06,12:00:00,12:29:59,2026-09-06T12:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S120000-E123000.V07C.30min.tif
2026-09-06,12:00:00,12:29:59,2026-09-06T12:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260906-S120000-E123000.V07C.30min.tif
2026-09-06,12:30:00,12:59:59,2026-09-06T13:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S123000-E130000.V07C.30min.tif
2026-09-06,12:30:00,12:59:59,2026-09-06T13:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S123000-E130000.V07C.30min.tif
2026-09-06,13:00:00,13:29:59,2026-09-06T13:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S130000-E133000.V07C.30min.tif
2026-09-06,13:00:00,13:29:59,2026-09-06T13:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S130000-E133000.V07C.30min.tif
2026-09-06,13:30:00,13:59:59,2026-09-06T14:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S133000-E140000.V07C.30min.tif
2026-09-06,13:30:00,13:59:59,2026-09-06T14:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S133000-E140000.V07C.30min.tif
2026-09-06,14:00:00,14:29:59,2026-09-06T14:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S140000-E143000.V07C.30min.tif
2026-09-06,14:00:00,14:29:59,2026-09-06T14:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S140000-E143000.V07C.30min.tif
2026-09-06,14:30:00,14:59:59,2026-09-06T15:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S143000-E150000.V07C.30min.tif
2026-09-06,14:30:00,14:59:59,2026-09-06T15:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S143000-E150000.V07C.30min.tif
2026-09-06,15:00:00,15:29:59,2026-09-06T15:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260906-S150000-E153000.V07C.30min.tif
2026-09-06,15:00:00,15:29:59,2026-09-06T15:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S150000-E153000.V07C.30min.tif
2026-09-06,15:30:00,15:59:59,2026-09-06T16:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S153000-E160000.V07C.30min.tif
2026-09-06,15:30:00,15:59:59,2026-09-06T16:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S153000-E160000.V07C.30min.tif
2026-09-06,16:00:00,16:29:59,2026-09-06T16:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S160000-E163000.V07C.30min.tif
2026-09-06,16:00:00,16:29:59,2026-09-06T16:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S160000-E163000.V07C.30min.tif
2026-09-06,16:30:00,16:59:59,2026-09-06T17:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S163000-E170000.V07C.30min.tif
2026-09-06,16:30:00,16:59:59,2026-09-06T17:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S163000-E170000.V07C.30min.tif
2026-09-06,17:00:00,17:29:59,2026-09-06T17:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S170000-E173000.V07C.30min.tif
2026-09-06,17:00:00,17:29:59,2026-09-06T17:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260906-S170000-E173000.V07C.30min.tif
2026-09-06,17:30:00,17:59:59,2026-09-06T18:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S173000-E180000.V07C.30min.tif
2026-09-06,17:30:00,17:59:59,2026-09-06T18:00:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260906-S173000-E180000.V07C.30min.tif
2026-09-06,18:00:00,18:29:59,2026-09-06T18:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260906-S180000-E183000.V07C.30min.tif
2026-09-06,18:00:00,18:29:59,2026-09-06T18:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260906-S180000-E183000.V07C.30min.tif
2026-09-06,18:30:00,18:59:59,2026-09-06T19:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S183000-E190000.V07C.30min.tif
2026-09-06,18:30:00,18:59:59,2026-09-06T19:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S183000-E190000.V07C.30min.tif
2026-09-06,19:00:00,19:29:59,2026-09-06T19:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S190000-E193000.V07C.30min.tif
2026-09-06,19:00:00,19:29:59,2026-09-06T19:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S190000-E193000.V07C.30min.tif
2026-09-06,19:30:00,19:59:59,2026-09-06T20:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S193000-E200000.V07C.30min.tif
2026-09-06,19:30:00,19:59:59,2026-09-06T20:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S193000-E200000.V07C.30min.tif
2026-09-06,20:00:00,20:29:59,2026-09-06T20:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S200000-E203000.V07C.30min.tif
2026-09-06,20:00:00,20:29:59,2026-09-06T20:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S200000-E203000.V07C.30min.tif
2026-09-06,20:30:00,20:59:59,2026-09-06T21:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S203000-E210000.V07C.30min.tif
2026-09-06,20:30:00,20:59:59,2026-09-06T21:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S203000-E210000.V07C.30min.tif
2026-09-06,21:00:00,21:29:59,2026-09-06T21:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S210000-E213000.V07C.30min.tif
2026-09-06,21:00:00,21:29:59,2026-09-06T21:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S210000-E213000.V07C.30min.tif
2026-09-06,21:30:00,21:59:59,2026-09-06T22:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S213000-E220000.V07C.30min.tif
2026-09-06,21:30:00,21:59:59,2026-09-06T22:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S213000-E220000.V07C.30min.tif
2026-09-06,22:00:00,22:29:59,2026-09-06T22:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S220000-E223000.V07C.30min.tif
2026-09-06,22:00:00,22:29:59,2026-09-06T22:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S220000-E223000.V07C.30min.tif
2026-09-06,22:30:00,22:59:59,2026-09-06T23:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S223000-E230000.V07C.30min.tif
2026-09-06,22:30:00,22:59:59,2026-09-06T23:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S223000-E230000.V07C.30min.tif
2026-09-06,23:00:00,23:29:59,2026-09-06T23:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S230000-E233000.V07C.30min.tif
2026-09-06,23:00:00,23:29:59,2026-09-06T23:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260906-S230000-E233000.V07C.30min.tif
2026-09-07,23:30:00,23:59:59,2026-09-07T00:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S233000-E000000.V07C.30min.tif
2026-09-07,23:30:00,23:59:59,2026-09-07T00:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S233000-E000000.V07C.30min.tif
2026-09-07,00:00:00,00:29:59,2026-09-07T00:30:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S000000-E003000.V07C.30min.tif
2026-09-07,00:00:00,00:29:59,2026-09-07T00:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S000000-E003000.V07C.30min.tif
2026-09-07,00:30:00,00:59:59,2026-09-07T01:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S003000-E010000.V07C.30min.tif
2026-09-07,00:30:00,00:59:59,2026-09-07T01:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S003000-E010000.V07C.30min.tif
2026-09-07,01:00:00,01:29:59,2026-09-07T01:30:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S010000-E013000.V07C.30min.tif
2026-09-07,01:00:00,01:29:59,2026-09-07T01:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S010000-E013000.V07C.30min.tif
2026-09-07,01:30:00,01:59:59,2026-09-07T02:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S013000-E020000.V07C.30min.tif
2026-09-07,01:30:00,01:59:59,2026-09-07T02:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S013000-E020000.V07C.30min.tif
2026-09-07,02:00:00,02:29:59,2026-09-07T02:30:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S020000-E023000.V07C.30min.tif
2026-09-07,02:00:00,02:29:59,2026-09-07T02:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S020000-E023000.V07C.30min.tif
2026-09-07,02:30:00,02:59:59,2026-09-07T03:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S023000-E030000.V07C.30min.tif
2026-09-07,02:30:00,02:59:59,2026-09-07T03:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S023000-E030000.V07C.30min.tif
2026-09-07,03:00:00,03:29:59,2026-09-07T03:30:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S030000-E033000.V07C.30min.tif
2026-09-07,03:00:00,03:29:59,2026-09-07T03:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S030000-E033000.V07C.30min.tif
2026-09-07,03:30:00,03:59:59,2026-09-07T04:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260907-S033000-E040000.V07C.30min.tif
2026-09-07,03:30:00,03:59:59,2026-09-07T04:00:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S033000-E040000.V07C.30min.tif
2026-09-07,04:00:00,04:29:59,2026-09-07T04:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S040000-E043000.V07C.30min.tif
2026-09-07,04:00:00,04:29:59,2026-09-07T04:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S040000-E043000.V07C.30min.tif
2026-09-07,04:30:00,04:59:59,2026-09-07T05:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S043000-E050000.V07C.30min.tif
2026-09-07,04:30:00,04:59:59,2026-09-07T05:00:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S043000-E050000.V07C.30min.tif
2026-09-07,05:00:00,05:29:59,2026-09-07T05:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S050000-E053000.V07C.30min.tif
2026-09-07,05:00:00,05:29:59,2026-09-07T05:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S050000-E053000.V07C.30min.tif
2026-09-07,05:30:00,05:59:59,2026-09-07T06:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S053000-E060000.V07C.30min.tif
2026-09-07,05:30:00,05:59:59,2026-09-07T06:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S053000-E060000.V07C.30min.tif
2026-09-07,06:00:00,06:29:59,2026-09-07T06:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S060000-E063000.V07C.30min.tif
2026-09-07,06:00:00,06:29:59,2026-09-07T06:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S060000-E063000.V07C.30min.tif
2026-09-07,06:30:00,06:59:59,2026-09-07T07:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S063000-E070000.V07C.30min.tif
2026-09-07,06:30:00,06:59:59,2026-09-07T07:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S063000-E070000.V07C.30min.tif
2026-09-07,07:00:00,07:29:59,2026-09-07T07:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S070000-E073000.V07C.30min.tif
2026-09-07,07:00:00,07:29:59,2026-09-07T07:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S070000-E073000.V07C.30min.tif
2026-09-07,07:30:00,07:59:59,2026-09-07T08:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S073000-E080000.V07C.30min.tif
2026-09-07,07:30:00,07:59:59,2026-09-07T08:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S073000-E080000.V07C.30min.tif
2026-09-07,08:00:00,08:29:59,2026-09-07T08:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S080000-E083000.V07C.30min.tif
2026-09-07,08:00:00,08:29:59,2026-09-07T08:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S080000-E083000.V07C.30min.tif
2026-09-07,08:30:00,08:59:59,2026-09-07T09:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S083000-E090000.V07C.30min.tif
2026-09-07,08:30:00,08:59:59,2026-09-07T09:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S083000-E090000.V07C.30min.tif
2026-09-07,09:00:00,09:29:59,2026-09-07T09:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S090000-E093000.V07C.30min.tif
2026-09-07,09:00:00,09:29:59,2026-09-07T09:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S090000-E093000.V07C.30min.tif
2026-09-07,09:30:00,09:59:59,2026-09-07T10:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S093000-E100000.V07C.30min.tif
2026-09-07,09:30:00,09:59:59,2026-09-07T10:00:00+00:00,Singtam,27.234,88.501,0.6,3B-HHR-E.MS.MRG.3IMERG.20260907-S093000-E100000.V07C.30min.tif
2026-09-07,10:00:00,10:29:59,2026-09-07T10:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S100000-E103000.V07C.30min.tif
2026-09-07,10:00:00,10:29:59,2026-09-07T10:30:00+00:00,Singtam,27.234,88.501,0.6,3B-HHR-E.MS.MRG.3IMERG.20260907-S100000-E103000.V07C.30min.tif
2026-09-07,10:30:00,10:59:59,2026-09-07T11:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S103000-E110000.V07C.30min.tif
2026-09-07,10:30:00,10:59:59,2026-09-07T11:00:00+00:00,Singtam,27.234,88.501,0.6,3B-HHR-E.MS.MRG.3IMERG.20260907-S103000-E110000.V07C.30min.tif
2026-09-07,11:00:00,11:29:59,2026-09-07T11:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S110000-E113000.V07C.30min.tif
2026-09-07,11:00:00,11:29:59,2026-09-07T11:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S110000-E113000.V07C.30min.tif
2026-09-07,11:30:00,11:59:59,2026-09-07T12:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S113000-E120000.V07C.30min.tif
2026-09-07,11:30:00,11:59:59,2026-09-07T12:00:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S113000-E120000.V07C.30min.tif
2026-09-07,12:00:00,12:29:59,2026-09-07T12:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S120000-E123000.V07C.30min.tif
2026-09-07,12:00:00,12:29:59,2026-09-07T12:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S120000-E123000.V07C.30min.tif
2026-09-07,12:30:00,12:59:59,2026-09-07T13:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S123000-E130000.V07C.30min.tif
2026-09-07,12:30:00,12:59:59,2026-09-07T13:00:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S123000-E130000.V07C.30min.tif
2026-09-07,13:00:00,13:29:59,2026-09-07T13:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S130000-E133000.V07C.30min.tif
2026-09-07,13:00:00,13:29:59,2026-09-07T13:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260907-S130000-E133000.V07C.30min.tif
2026-09-07,13:30:00,13:59:59,2026-09-07T14:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S133000-E140000.V07C.30min.tif
2026-09-07,13:30:00,13:59:59,2026-09-07T14:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S133000-E140000.V07C.30min.tif
2026-09-07,14:00:00,14:29:59,2026-09-07T14:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S140000-E143000.V07C.30min.tif
2026-09-07,14:00:00,14:29:59,2026-09-07T14:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S140000-E143000.V07C.30min.tif
2026-09-07,14:30:00,14:59:59,2026-09-07T15:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S143000-E150000.V07C.30min.tif
2026-09-07,14:30:00,14:59:59,2026-09-07T15:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S143000-E150000.V07C.30min.tif
2026-09-07,15:00:00,15:29:59,2026-09-07T15:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S150000-E153000.V07C.30min.tif
2026-09-07,15:00:00,15:29:59,2026-09-07T15:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S150000-E153000.V07C.30min.tif
2026-09-07,15:30:00,15:59:59,2026-09-07T16:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S153000-E160000.V07C.30min.tif
2026-09-07,15:30:00,15:59:59,2026-09-07T16:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S153000-E160000.V07C.30min.tif
2026-09-07,16:00:00,16:29:59,2026-09-07T16:30:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260907-S160000-E163000.V07C.30min.tif
2026-09-07,16:00:00,16:29:59,2026-09-07T16:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S160000-E163000.V07C.30min.tif
2026-09-07,16:30:00,16:59:59,2026-09-07T17:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S163000-E170000.V07C.30min.tif
2026-09-07,16:30:00,16:59:59,2026-09-07T17:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S163000-E170000.V07C.30min.tif
2026-09-07,17:00:00,17:29:59,2026-09-07T17:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S170000-E173000.V07C.30min.tif
2026-09-07,17:00:00,17:29:59,2026-09-07T17:30:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S170000-E173000.V07C.30min.tif
2026-09-07,17:30:00,17:59:59,2026-09-07T18:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S173000-E180000.V07C.30min.tif
2026-09-07,17:30:00,17:59:59,2026-09-07T18:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S173000-E180000.V07C.30min.tif
2026-09-07,18:00:00,18:29:59,2026-09-07T18:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260907-S180000-E183000.V07C.30min.tif
2026-09-07,18:00:00,18:29:59,2026-09-07T18:30:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260907-S180000-E183000.V07C.30min.tif
2026-09-07,18:30:00,18:59:59,2026-09-07T19:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S183000-E190000.V07C.30min.tif
2026-09-07,18:30:00,18:59:59,2026-09-07T19:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S183000-E190000.V07C.30min.tif
2026-09-07,19:00:00,19:29:59,2026-09-07T19:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S190000-E193000.V07C.30min.tif
2026-09-07,19:00:00,19:29:59,2026-09-07T19:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S190000-E193000.V07C.30min.tif
2026-09-07,19:30:00,19:59:59,2026-09-07T20:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S193000-E200000.V07C.30min.tif
2026-09-07,19:30:00,19:59:59,2026-09-07T20:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S193000-E200000.V07C.30min.tif
2026-09-07,20:00:00,20:29:59,2026-09-07T20:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S200000-E203000.V07C.30min.tif
2026-09-07,20:00:00,20:29:59,2026-09-07T20:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S200000-E203000.V07C.30min.tif
2026-09-07,20:30:00,20:59:59,2026-09-07T21:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S203000-E210000.V07C.30min.tif
2026-09-07,20:30:00,20:59:59,2026-09-07T21:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S203000-E210000.V07C.30min.tif
2026-09-07,21:00:00,21:29:59,2026-09-07T21:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S210000-E213000.V07C.30min.tif
2026-09-07,21:00:00,21:29:59,2026-09-07T21:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S210000-E213000.V07C.30min.tif
2026-09-07,21:30:00,21:59:59,2026-09-07T22:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260907-S213000-E220000.V07C.30min.tif
